time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
13200,2026-03-02 07:58:08,22.3091283164588,39.0983719816265,4.593176,,,8.657783741616,0,0,1.4980807566,2.58471464964,30,5,7.905,9.313951741616,5.249344,0.223694,1.5018373184,0,0,0,1.6, -1.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.967,3.939,0,0,0,0,5.468,124.16,8.657783741616,4.593176,6,P-GPS,
13400,2026-03-02 07:58:08,22.3091283144241,39.0983719060038,4.593176,,,8.657783741616,0,0,1.49455713444,2.61024942736,29,5,7.904,9.313951741616,5.249344,0.223694,1.5018373184,0,0,0,1.7, -0.3, 0.6,0,0,1024,1024,1227,1024,0,0,31,0,11.8,0,0,78,3.967,3.939,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
13600,2026-03-02 07:58:08,22.3091282779887,39.0983718563372,4.593176,,,8.657783741616,0,0,1.50514440512,2.631643785,29,5,7.904,9.313951741616,5.249344,0.223694,1.50514440512,0,0,0,1.7, -2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.967,3.939,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
13800,2026-03-02 07:58:09,22.3091282667328,39.0983718131156,4.593176,,,8.657783741616,0,0,1.5071522792,2.6468012658,29,5,7.904,9.313951741616,5.249344,0.223694,1.5071522792,0,0,-0.447388,1.7, 0.2, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.967,3.939,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
14000,2026-03-02 07:58:09,22.3091282133026,39.0983717170651,4.593176,,,8.657783741616,0,0,1.52244755528,2.68463263184,30,5,7.904,9.313951741616,5.249344,0.223694,1.52244755528,0,0,0,1.6, -2.1, 0.7,0,0,1024,1024,1225,1024,0,0,30,0,11.8,0,0,78,3.967,3.939,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
14200,2026-03-02 07:58:09,22.3091281818339,39.0983715559484,4.593176,,,8.657783741616,0,0.223694,1.52868115128,2.74021334228,29,5,7.904,9.313951741616,5.249344,0.223694,1.52868115128,0,-0.223694,0,1.8, -1, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.967,3.939,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
14400,2026-03-02 07:58:09,22.3091282081185,39.0983714611156,4.593176,,,8.657783741616,0,0,1.5169619908,2.77362869768,29,5,7.904,9.313951741616,5.249344,0.223694,1.52868115128,0,0,-0.447388,1.6, -1, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.922,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
14600,2026-03-02 07:58:09,22.3091282368597,39.0983713785201,4.593176,,,8.657783741616,0,0,1.5051509668,2.80341544404,30,5,7.904,9.313951741616,5.249344,0.223694,1.52868115128,0,0,0,1.7, 0.2, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.922,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
14800,2026-03-02 07:58:10,22.3091281851601,39.0983712359468,4.593176,,,8.657783741616,0,0.223694,1.52291015372,2.85510507824,30,5,7.904,9.313951741616,5.249344,0.223694,1.52868115128,0,-0.223694,0,1.7, -1, 1.7,0,0,1024,1024,563,1024,0,0,-70,0,11.8,0,0,78,3.959,3.922,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
15000,2026-03-02 07:58:10,22.3091281155394,39.0983710440634,4.593176,,,8.657783741616,0,0.223694,1.5492290522,2.92467529044,30,5,7.904,9.313951741616,5.249344,0.223694,1.5492290522,0,-0.223694,0,1.7, -1.3, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.922,0,0,0,0,5.375,124.34,8.657783741616,4.593176,6,P-GPS,
15200,2026-03-02 07:58:10,22.3091280516597,39.098370876497,4.265092,,,8.329699741616,0,0,1.57548889556,2.98584983308,30,5,7.904,9.313951741616,5.249344,0.223694,1.57548889556,0,0,0.447388,1.6, -3, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.959,3.922,0,0,0,0,5.375,124.34,8.329699741616,4.265092,6,P-GPS,
15400,2026-03-02 07:58:10,22.3091280275714,39.0983707536015,4.265092,,,8.329699741616,0,0,1.58770018204,3.02825140924,30,5,7.932,9.313951741616,5.249344,0.223694,1.58770018204,0,0,0,1.6, -1.6, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.966,3.943,0,0,0,0,5.456,124.52,8.329699741616,4.265092,6,P-GPS,
15600,2026-03-02 07:58:10,22.3091279921213,39.0983706567916,4.265092,,,8.329699741616,0,0,1.60401579936,3.06339576732,30,5,7.932,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.5, -2.8, 1.5,0,0,1024,1024,1121,1024,0,0,15,0,11.7,0,0,78,3.966,3.943,0,0,0,0,5.456,124.52,8.329699741616,4.265092,6,P-GPS,
15800,2026-03-02 07:58:11,22.3091280255025,39.0983705618477,4.265092,,,8.329699741616,0,0,1.59596133716,3.09768054532,29,5,7.932,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.5, -2.2, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.966,3.943,0,0,0,0,5.456,124.52,8.329699741616,4.265092,6,P-GPS,
16000,2026-03-02 07:58:11,22.3091281226018,39.0983704871371,4.265092,,,8.329699741616,0,0,1.56457682172,3.14116479868,29,5,7.932,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.3, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.966,3.943,0,0,0,0,5.456,124.52,8.329699741616,4.265092,6,P-GPS,
16200,2026-03-02 07:58:11,22.3091281857073,39.098370447828,4.265092,,,8.329699741616,0,0,1.54397642736,3.16773960268,29,5,7.932,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.5, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.966,3.943,0,0,0,0,5.456,124.52,8.329699741616,4.265092,6,P-GPS,
16400,2026-03-02 07:58:11,22.3091282091498,39.0983703416515,4.265092,,,8.329699741616,0,0,1.541912779,3.20458343588,29,5,7.901,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.5, -1.4, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.964,3.933,0,0,0,0,5.473,124.52,8.329699741616,4.265092,6,P-GPS,
16600,2026-03-02 07:58:11,22.3091282326587,39.0983702318544,4.265092,,,8.329699741616,0,0,1.54096461624,3.24262477568,29,5,7.901,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.2, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.964,3.933,0,0,0,0,5.473,124.52,8.329699741616,4.265092,6,P-GPS,
16800,2026-03-02 07:58:12,22.3091282429133,39.0983701592829,4.265092,,,8.329699741616,0,0,1.54272970816,3.2674049602,29,5,7.901,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.7, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.964,3.933,0,0,0,0,5.473,124.52,8.329699741616,4.265092,6,P-GPS,
17000,2026-03-02 07:58:12,22.3091282299301,39.098370076766,4.265092,,,8.329699741616,0,0,1.55393049592,3.2956693968,29,5,7.901,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -1.1, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.964,3.933,0,0,0,0,5.473,124.52,8.329699741616,4.265092,6,P-GPS,
17200,2026-03-02 07:58:12,22.309128222873,39.0983700071578,4.265092,,,8.329699741616,0,0,1.56234256968,3.3192914448,29,5,7.901,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.4, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.964,3.933,0,0,0,0,5.473,124.52,8.329699741616,4.265092,6,P-GPS,
17400,2026-03-02 07:58:12,22.3091282396622,39.0983699569958,4.265092,,,8.329699741616,0,0,1.5609088426,3.3373032564,29,5,7.899,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.5, -1.5, 2,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.962,3.931,0,0,0,0,5.712,124.7,8.329699741616,4.265092,6,P-GPS,
17600,2026-03-02 07:58:12,22.3091282917784,39.0983699142048,3.937008,,,8.001615741616,0,0,1.54661750356,3.3611877716,29,5,7.899,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.4, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.962,3.931,0,0,0,0,5.712,124.7,8.001615741616,3.937008,6,P-GPS,
17800,2026-03-02 07:58:13,22.3091283565844,39.0983698852623,3.937008,,,8.001615741616,0,0,1.52676514072,3.3867455152,29,5,7.899,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.5, -1, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.962,3.931,0,0,0,0,5.712,124.7,8.001615741616,3.937008,6,P-GPS,
18000,2026-03-02 07:58:13,22.3091284658263,39.0983698391747,3.937008,,,8.001615741616,0,0,1.49341868296,3.4295604772,29,5,7.899,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.5, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.962,3.931,0,0,0,0,5.712,124.7,8.001615741616,3.937008,6,P-GPS,
18200,2026-03-02 07:58:13,22.3091285673237,39.0983698358365,3.937008,,,8.001615741616,0,0,1.4585958472,3.4666011608,29,5,7.899,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.2, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.962,3.931,0,0,0,0,5.712,124.7,8.001615741616,3.937008,6,P-GPS,
18400,2026-03-02 07:58:13,22.3091286365492,39.0983698553336,3.937008,,,8.001615741616,0,0,1.43255910096,3.4926838388,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -0.7, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.96,3.93,0,0,0,0,5.729,124.7,8.001615741616,3.937008,6,P-GPS,
18600,2026-03-02 07:58:13,22.3091286958242,39.0983698461522,3.937008,,,8.001615741616,0,0,1.4130741922,3.5145342332,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -0.9, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.96,3.93,0,0,0,0,5.729,124.7,8.001615741616,3.937008,6,P-GPS,
18800,2026-03-02 07:58:14,22.3091287665703,39.098369858959,3.937008,,,8.001615741616,0,0,1.38726382392,3.5407153364,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.8, -0.7, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.96,3.93,0,0,0,0,5.729,124.7,8.001615741616,3.937008,6,P-GPS,
19000,2026-03-02 07:58:14,22.3091288163274,39.0983698890173,3.937008,,,8.001615741616,0,0,1.36679138232,3.561515862,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -1.4, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.96,3.93,0,0,0,0,5.729,124.7,8.001615741616,3.937008,6,P-GPS,
19200,2026-03-02 07:58:14,22.3091288762449,39.0983699193534,4.265092,,,8.329699741616,0,0,1.34279203772,3.5856628444,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -1, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.96,3.93,0,0,0,0,5.729,124.7,8.329699741616,4.265092,6,P-GPS,
19400,2026-03-02 07:58:14,22.3091289352425,39.0983699796645,4.265092,,,8.329699741616,0,0,1.31590227308,3.6152888296,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -0.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.928,0,0,0,0,5.561,124.7,8.329699741616,4.265092,6,P-GPS,
19600,2026-03-02 07:58:15,22.3091289533777,39.0983700591857,4.265092,,,8.329699741616,0,0,1.3013943986,3.6429135024,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.9, 1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.928,0,0,0,0,5.561,124.7,8.329699741616,4.265092,6,P-GPS,
19800,2026-03-02 07:58:15,22.3091289335259,39.0983701392579,4.265092,,,8.329699741616,0,0,1.30057746944,3.6708990676,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -0.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.928,0,0,0,0,5.561,124.7,8.329699741616,4.265092,6,P-GPS,
20000,2026-03-02 07:58:15,22.3091288866848,39.0983702133342,4.265092,,,8.329699741616,0,0,1.3104003044,3.7011812208,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.4, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.928,0,0,0,0,5.561,124.7,8.329699741616,4.265092,6,P-GPS,
20200,2026-03-02 07:58:15,22.3091288492118,39.0983702588893,4.265092,,,8.329699741616,0,0,1.3198163152,3.7217520876,29,5,7.892,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.4, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.959,3.928,0,0,0,0,5.561,124.7,8.329699741616,4.265092,6,P-GPS,
20400,2026-03-02 07:58:15,22.3091288204053,39.0983702805255,4.265092,,,8.329699741616,0,0,1.32828416324,3.7345473636,29,5,7.888,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.3, -1, 1,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.958,3.928,0,0,0,0,5.626,124.88,8.329699741616,4.265092,6,P-GPS,
20600,2026-03-02 07:58:15,22.3091287886732,39.098370273974,4.265092,,,8.329699741616,0,0,1.34005581716,3.7463583876,29,5,7.888,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.5, -0.9, 1.3,0,0,1024,1000,1024,1024,0,-4,0,0,11.7,0,0,78,3.958,3.928,0,0,0,0,5.626,124.88,8.329699741616,4.265092,6,P-GPS,
20800,2026-03-02 07:58:16,22.3091287466542,39.09837026107,4.265092,,,8.329699741616,0,0,1.35598101452,3.76230327,29,5,7.888,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.3, 2.8,0,0,1024,1001,1024,1024,0,-3,0,0,11.7,0,0,78,3.958,3.928,0,0,0,0,5.626,124.88,8.329699741616,4.265092,6,P-GPS,
21000,2026-03-02 07:58:16,22.3091287210786,39.0983703267242,4.265092,,,8.329699741616,0,0,1.36004925612,3.7863190188,29,5,7.888,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.5, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.958,3.928,0,0,0,0,5.626,124.88,8.329699741616,4.265092,6,P-GPS,
21200,2026-03-02 07:58:16,22.3091287093514,39.0983704996105,4.265092,,,8.329699741616,0,0,1.35274282544,3.8448492044,29,5,7.888,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -1.1, 1.4,0,0,1024,956,1024,1024,0,-10,0,0,11.8,0,0,78,3.958,3.928,0,0,0,0,5.626,124.88,8.329699741616,4.265092,6,P-GPS,
21400,2026-03-02 07:58:16,22.3091286854635,39.0983707412161,4.265092,,,8.329699741616,0,0,1.34945214292,3.9268702044,29,5,7.888,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.6, -1.5, 0.2,0,0,1024,870,1024,1024,0,-23,0,0,11.8,0,0,78,3.958,3.928,0,0,0,0,5.626,124.88,8.329699741616,4.265092,6,P-GPS,
21600,2026-03-02 07:58:16,22.309128663306,39.0983710003325,4.265092,,,8.329699741616,0,0,1.35019033192,4.0146982912,29,5,7.887,9.313951741616,5.249344,0.223694,1.60401579936,0,0,0,1.7, -1.1, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.957,3.927,0,0,0,0,5.601,124.88,8.329699741616,4.265092,6,P-GPS,
21800,2026-03-02 07:58:17,22.3091286259015,39.0983710517446,4.265092,,,8.329699741616,0,0.223694,1.36305122472,4.0367783444,29,5,7.887,9.313951741616,5.249344,0.223694,1.60401579936,0,-0.223694,0,1.7, -1.7, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.957,3.927,0,0,0,0,5.601,124.88,8.329699741616,4.265092,6,P-GPS,
22000,2026-03-02 07:58:17,22.3091286323664,39.0983707869425,3.937008,,,8.001615741616,0,0.447388,1.36701447944,4.1261812344,29,5,7.887,9.313951741616,5.249344,0.447388,1.60401579936,0,-0.447388,0,1.7, -0.6, 1.2,0,0,1024,1019,1024,1024,0,-1,0,0,11.8,0,0,78,3.957,3.927,0,0,0,0,5.601,124.88,8.001615741616,3.937008,6,P-GPS,
22200,2026-03-02 07:58:17,22.3091286483802,39.0983705760805,3.937008,,,8.001615741616,0,0.223694,1.37041342968,4.1976051212,29,5,7.887,9.313951741616,5.249344,0.447388,1.60401579936,0,-0.223694,0,1.6, -1, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.957,3.927,0,0,0,0,5.601,124.88,8.001615741616,3.937008,6,P-GPS,
22400,2026-03-02 07:58:17,22.3091286585417,39.0983705054536,3.937008,,,8.001615741616,0,0,1.37065621184,4.2217192952,29,5,7.887,9.313951741616,5.249344,0.447388,1.60401579936,0,0,0,1.8, -0.7, -0.2,0,0,1024,839,1024,1024,0,-28,0,0,11.8,0,0,78,3.957,3.927,0,0,0,0,5.601,124.88,8.001615741616,3.937008,6,P-GPS,
22600,2026-03-02 07:58:17,22.3091286757764,39.0983705085558,3.937008,,,8.001615741616,0,0,1.36428153972,4.2280841248,30,5,7.884,9.313951741616,5.249344,0.447388,1.60401579936,0,0,0,1.8, -0.5, -0.5,0,0,1024,606,1024,1024,0,-63,0,0,11.8,0,0,78,3.956,3.925,0,0,0,0,5.561,125.06,8.001615741616,3.937008,6,P-GPS,
22800,2026-03-02 07:58:18,22.3091287083405,39.0983705213208,3.937008,,,8.001615741616,0,0,1.3518373136,4.2407481672,30,5,7.884,9.313951741616,5.249344,0.447388,1.60401579936,0,0,0,1.9, -0.7, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.956,3.925,0,0,0,0,5.561,125.06,8.001615741616,3.937008,6,P-GPS,
23000,2026-03-02 07:58:18,22.3091287461177,39.0983702839425,3.937008,,,8.001615741616,0,0.447388,1.35437668376,4.3220473824,29,5,7.884,9.313951741616,5.249344,0.447388,1.60401579936,0,-0.447388,0,1.8, -0.6, -7.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.956,3.925,0,0,0,0,5.561,125.06,8.001615741616,3.937008,6,P-GPS,
23200,2026-03-02 07:58:18,22.309128789215,39.0983697015556,3.937008,,,8.001615741616,0,0.671082,1.39786093712,4.5192586748,29,5,7.884,9.313951741616,5.249344,0.671082,1.60401579936,0,-0.671082,0,1.8, -0.8, 1,0,0,1225,1024,1024,1024,30,0,0,0,11.8,0,0,78,3.956,3.925,0,0,0,0,5.561,125.06,8.001615741616,3.937008,6,P-GPS,
23400,2026-03-02 07:58:18,22.3091288234423,39.0983692248775,3.937008,,,8.001615741616,0,0.447388,1.4528707814,4.6806431944,29,5,7.884,9.313951741616,5.249344,0.671082,1.60401579936,0,-0.447388,0,1.7, -1.7, 0.9,0,0,1024,1024,1232,1024,0,0,32,0,11.7,0,0,78,3.956,3.925,0,0,0,0,5.561,125.06,8.001615741616,3.937008,6,P-GPS,
23600,2026-03-02 07:58:18,22.3091288972383,39.0983689355592,3.937008,,,8.001615741616,0,0.223694,1.47721789504,4.7819227252,29,5,7.88,9.313951741616,5.249344,0.671082,1.60401579936,0,-0.223694,0,1.9, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.956,3.925,0,0,0,0,5.598,125.06,8.001615741616,3.937008,6,P-GPS,
23800,2026-03-02 07:58:19,22.3091290362451,39.0983688093716,3.937008,,,8.001615741616,0,0.223694,1.45729335372,4.8481628848,29,5,7.88,9.313951741616,5.249344,0.671082,1.60401579936,0,-0.223694,-0.223694,1.8, 0.6, -0.1,0,0,1024,1024,1327,1024,0,0,46,0,11.7,0,0,78,3.956,3.925,0,0,0,0,5.598,125.06,8.001615741616,3.937008,6,P-GPS,
24000,2026-03-02 07:58:19,22.3091291371524,39.0983688057417,3.937008,,,8.001615741616,0,0,1.42750660736,4.885006718,29,5,7.88,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.8, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.956,3.925,0,0,0,0,5.598,125.06,8.001615741616,3.937008,6,P-GPS,
24200,2026-03-02 07:58:19,22.3091292393812,39.09836892003,4.265092,,,8.329699741616,0,0,1.37494426972,4.938648452,30,5,7.88,9.313951741616,5.249344,0.671082,1.60401579936,0,0,-0.447388,1.7, 1.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.956,3.925,0,0,0,0,5.598,125.06,8.329699741616,4.265092,6,P-GPS,
24400,2026-03-02 07:58:19,22.3091292833406,39.0983690916569,4.265092,,,8.329699741616,0,0,1.3297408562,4.9987534408,30,5,7.88,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.956,3.925,0,0,0,0,5.598,125.06,8.329699741616,4.265092,6,P-GPS,
24600,2026-03-02 07:58:19,22.3091292638346,39.0983692429949,4.265092,,,8.329699741616,0,0,1.3091863936,5.0503282456,30,5,7.88,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.8, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.956,3.925,0,0,0,0,5.598,125.06,8.329699741616,4.265092,6,P-GPS,
24800,2026-03-02 07:58:20,22.30912922315,39.0983693545375,4.265092,,,8.329699741616,0,0,1.30355647216,5.0908138112,30,5,7.843,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -1.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,78,3.952,3.917,0,0,0,0,5.746,125.24,8.329699741616,4.265092,6,P-GPS,
25000,2026-03-02 07:58:20,22.309129166323,39.0983694585981,4.265092,,,8.329699741616,0,0,1.3055610654,5.1315946524,29,5,7.843,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.8, -1.5, -0.8,0,0,1024,812,1024,1024,0,-32,0,0,11.7,0,0,78,3.952,3.917,0,0,0,0,5.746,125.24,8.329699741616,4.265092,6,P-GPS,
25200,2026-03-02 07:58:20,22.3091291278894,39.0983695646124,4.265092,,,8.329699741616,0,0,1.3024770758,5.1700460972,29,5,7.843,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -1.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.952,3.917,0,0,0,0,5.746,125.24,8.329699741616,4.265092,6,P-GPS,
25400,2026-03-02 07:58:20,22.3091291332309,39.0983696356884,4.265092,,,8.329699741616,0,0,1.290682456,5.1940946544,29,5,7.843,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -1.4, -1.7,0,0,1024,817,1024,1024,0,-31,0,0,11.8,0,0,78,3.952,3.917,0,0,0,0,5.746,125.24,8.329699741616,4.265092,6,P-GPS,
25600,2026-03-02 07:58:20,22.3091291506476,39.0983696547365,4.265092,,,8.329699741616,0,0,1.28225397804,5.2031497728,29,5,7.843,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -1.1, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.952,3.917,0,0,0,0,5.746,125.24,8.329699741616,4.265092,6,P-GPS,
25800,2026-03-02 07:58:21,22.3091291792088,39.0983696845448,4.265092,,,8.329699741616,0,0,1.26864505372,5.2176182772,29,5,7.877,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.8, -1, -1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.953,3.924,0,0,0,0,5.567,125.24,8.329699741616,4.265092,6,P-GPS,
26000,2026-03-02 07:58:21,22.3091292161508,39.0983697159643,4.265092,,,8.329699741616,0,0,1.2520341608,5.2347770704,29,5,7.877,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.6, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.953,3.924,0,0,0,0,5.567,125.24,8.329699741616,4.265092,6,P-GPS,
26200,2026-03-02 07:58:21,22.3091292392474,39.0983698199276,4.265092,,,8.329699741616,0,0,1.23056762468,5.2708663104,29,5,7.877,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.953,3.924,0,0,0,0,5.567,125.24,8.329699741616,4.265092,6,P-GPS,
26400,2026-03-02 07:58:21,22.3091292564434,39.0983699856188,4.265092,,,8.329699741616,0,0,1.20452431676,5.3271327164,29,5,7.877,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.5, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.953,3.924,0,0,0,0,5.567,125.24,8.329699741616,4.265092,6,P-GPS,
26600,2026-03-02 07:58:21,22.3091292590414,39.0983701273679,4.265092,,,8.329699741616,0,0,1.1881233976,5.375000172,29,5,7.877,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.7, -0.4, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,78,3.953,3.924,0,0,0,0,5.567,125.24,8.329699741616,4.265092,6,P-GPS,
26800,2026-03-02 07:58:22,22.3091292359748,39.0983701921285,4.265092,,,8.329699741616,0,0,1.18967195408,5.3984253696,29,5,7.878,9.313951741616,5.249344,0.671082,1.60401579936,0,0,0,1.6, -1, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,77,3.953,3.923,0,0,0,0,5.473,125.24,8.329699741616,4.265092,6,P-GPS,
